gameid,url,league,split,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
6230-7993,https://lpl.qq.com/es/stats.shtml?bmid=6230,LPL,2020-2,6/20/2020 10:11,2,10.12,10,Red,sup,cold,Oh My God,Lulu,Varus,Nidalee,Rek'Sai,Graves,Jarvan IV,1569,1,0,1,11,17,4,NULL,NULL,0,0,NULL,0,NULL,NULL,0.6501,0.8031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2637,100.8413,0.0468942,27,1.0325,3,0.1147,9,NULL,NULL,7171,3695,141.3002,0.0987312,NULL,NULL,32,32,0,0,0,1.2237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6230-7993,https://lpl.qq.com/es/stats.shtml?bmid=6230,LPL,2020-2,6/20/2020 10:11,2,10.12,100,Blue,team,,Dominus Esports,,LeBlanc,Trundle,Kalista,Thresh,Nautilus,1569,0,4,17,9,4,17,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0.153,0.8031,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,1,0,0,11,NULL,NULL,NULL,NULL,37415,1430.7839,NULL,56,2.1415,22,0.8413,25,NULL,NULL,37391,20009,765.1625,NULL,NULL,NULL,751,649,102,83,0,28.7189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6230-7993,https://lpl.qq.com/es/stats.shtml?bmid=6230,LPL,2020-2,6/20/2020 10:11,2,10.12,200,Red,team,,Oh My God,,Varus,Nidalee,Rek'Sai,Graves,Jarvan IV,1569,1,17,4,28,17,4,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0.6501,0.8031,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,1,0,1,11,0,NULL,NULL,NULL,NULL,56233,2150.4015,NULL,71,2.7151,23,0.8795,24,NULL,NULL,54803,37421,1431.0134,NULL,NULL,NULL,940,719,221,95,52,35.9465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,1,Blue,top,Luana,Galakticos,Renekton,Karma,Graves,Varus,Zoe,Jayce,2432,0,4,5,4,14,22,0,0,0,0,0,0,0,0,0.3454,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,14636,361.0855,0.186446,21,0.5181,17,0.4194,8,63,1.5543,15579,10342,255.148,0.239315,14800,NULL,347,326,21,8,4,8.5609,3610,4911,87,3180,4622,84,430,289,3,5608,7980,145,4988,7434,140,620,546,5
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,2,Blue,jng,Stefan,Galakticos,Trundle,Karma,Graves,Varus,Zoe,Jayce,2432,0,0,6,12,14,22,0,0,0,0,0,0,0,0,0.3454,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,9261,228.4786,0.117975,14,0.3454,12,0.2961,15,55,1.3569,10729,5492,135.4934,0.127087,10375,NULL,160,23,137,110,0,3.9474,3076,3078,61,4290,4896,85,-1214,-1818,-24,4649,4832,92,6126,7711,135,-1477,-2879,-43
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,3,Blue,mid,xKenzuke,Galakticos,Syndra,Karma,Graves,Varus,Zoe,Jayce,2432,0,1,4,8,14,22,0,0,0,0,0,0,0,1,0.3454,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,17546,432.8783,0.223516,22,0.5428,11,0.2714,10,52,1.2829,14986,9749,240.5181,0.225593,13940,NULL,345,287,58,44,9,8.5115,3217,4637,83,3168,4778,87,49,-141,-4,4995,7430,136,5263,7925,148,-268,-495,-12
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,4,Blue,bot,Luger,Galakticos,Sivir,Karma,Graves,Varus,Zoe,Jayce,2432,0,8,3,2,14,22,2,1,0,0,0,0,0,0,0.3454,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,31876,786.4145,0.406064,13,0.3207,11,0.2714,5,43,1.0609,19231,13994,345.2467,0.323821,17725,NULL,413,375,38,30,0,10.1891,3245,3390,88,3046,3022,73,199,368,15,5320,5539,144,4731,5266,130,589,273,14
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,5,Blue,sup,Nikola,Galakticos,Leona,Karma,Graves,Varus,Zoe,Jayce,2432,0,1,4,9,14,22,0,0,0,0,0,0,0,0,0.3454,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,5181,127.8207,0.066,59,1.4556,16,0.3947,21,109,2.6891,8875,3638,89.7533,0.0841853,8750,NULL,41,41,0,0,0,1.0115,2161,2567,15,2132,2392,13,29,175,2,3103,4188,23,3218,4013,25,-115,175,-2
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,6,Red,top,Armut,Papara SuperMassive,Kennen,Yuumi,Twisted Fate,Kalista,Ornn,Sett,2432,1,4,1,9,22,14,0,0,0,0,0,0,0,0,0.5428,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,26650,657.4836,0.247978,17,0.4194,9,0.222,8,43,1.0609,16997,11760,290.1316,0.237647,15400,NULL,359,339,20,1,9,8.8569,3180,4622,84,3610,4911,87,-430,-289,-3,4988,7434,140,5608,7980,145,-620,-546,-5
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,7,Red,jng,KaKAO,Papara SuperMassive,Olaf,Yuumi,Twisted Fate,Kalista,Ornn,Sett,2432,1,4,5,9,22,14,1,0,0,0,1,1,0,0,0.5428,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,19855,489.8438,0.184751,9,0.222,15,0.3701,8,52,1.2829,14507,9270,228.7007,0.18733,13675,NULL,269,42,227,159,0,6.6365,4290,4896,85,3076,3078,61,1214,1818,24,6126,7711,135,4649,4832,92,1477,2879,43
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,8,Red,mid,Bolulu,Papara SuperMassive,Azir,Yuumi,Twisted Fate,Kalista,Ornn,Sett,2432,1,3,4,10,22,14,1,0,0,0,0,0,0,0,0.5428,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,21258,524.4572,0.197806,21,0.5181,5,0.1234,8,52,1.2829,15514,10277,253.5444,0.207679,14860,NULL,315,301,14,7,1,7.7714,3168,4778,87,3217,4637,83,-49,141,4,5263,7925,148,4995,7430,136,268,495,12
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,9,Red,bot,Zeitnot,Papara SuperMassive,Ezreal,Yuumi,Twisted Fate,Kalista,Ornn,Sett,2432,1,11,0,5,22,14,2,2,1,0,0,0,0,0,0.5428,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,34989,863.2155,0.325573,11,0.2714,13,0.3207,6,32,0.7895,19217,13980,344.9013,0.282509,16750,NULL,349,321,28,23,0,8.6102,3046,3022,73,3245,3390,88,-199,-368,-15,4731,5266,130,5320,5539,144,-589,-273,-14
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,10,Red,sup,SnowFlower,Papara SuperMassive,Nautilus,Yuumi,Twisted Fate,Kalista,Ornn,Sett,2432,1,0,4,15,22,14,0,0,0,0,0,0,0,0,0.5428,0.8882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4717,116.3734,0.0438917,61,1.5049,12,0.2961,21,101,2.4918,9435,4198,103.5691,0.0848352,8975,NULL,46,46,0,0,0,1.1349,2132,2392,13,2161,2567,15,-29,-175,-2,3218,4013,25,3103,4188,23,115,-175,2
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,100,Blue,team,,Galakticos,,Karma,Graves,Varus,Zoe,Jayce,2432,0,14,22,35,14,22,2,1,0,0,0,NULL,NULL,NULL,0.3454,0.8882,0,4,8,2,4,2,0,0,0,2,0,0,1,1,0,1,1,1,3,8,1,1,0,1,78500,1936.6776,NULL,129,3.1826,67,1.653,59,322,7.9441,69400,43216,1066.1842,NULL,65590,-0.0601848,NULL,1052,254,192,13,32.2204,15309,18583,334,15816,19710,342,-507,-1127,-8,23675,29969,540,24326,32349,578,-651,-2380,-38
ESPORTSTMNT05/1520153,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1520153?gameHash=88ea46faecfc71a9,TCL,2020-2,6/20/2020 10:31,1,10.12,200,Red,team,,Papara SuperMassive,,Yuumi,Twisted Fate,Kalista,Ornn,Sett,2432,1,22,14,48,22,14,4,2,1,0,1,NULL,NULL,NULL,0.5428,0.8882,1,8,4,4,2,2,0,1,1,4,0,0,1,1,1,1,1,0,8,3,0,0,1,0,107469,2651.3734,NULL,119,2.9359,54,1.3322,51,280,6.9079,75670,49486,1220.8717,NULL,69660,0.0601848,NULL,1049,289,190,10,33.0099,15816,19710,342,15309,18583,334,507,1127,8,24326,32349,578,23675,29969,540,651,2380,38
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,1,Blue,top,Canna,T1,Camille,Yuumi,Sett,Karma,Ornn,Wukong,2018,1,8,1,3,16,4,0,0,0,0,1,1,0,0,0.4757,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,16573,492.7552,0.299173,13,0.3865,3,0.0892,4,31,0.9217,15751,11359,337.7304,0.245915,14233,NULL,294,252,42,12,24,8.7413,4531,4320,70,3112,4192,77,1419,128,-7,6084,6668,115,4665,6718,114,1419,-50,1
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,2,Blue,jng,Cuzz,T1,Nidalee,Yuumi,Sett,Karma,Ornn,Wukong,2018,1,1,1,7,16,4,0,0,0,0,1,0,1,0,0.4757,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,12652,376.1744,0.228392,48,1.4272,38,1.1298,9,136,4.0436,11427,7035,209.1675,0.152301,10825,NULL,199,56,143,80,25,5.9167,3261,3056,54,2679,2529,50,582,527,4,5241,5535,97,4318,3956,73,923,1579,24
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,3,Blue,mid,Faker,T1,Twisted Fate,Yuumi,Sett,Karma,Ornn,Wukong,2018,1,3,0,7,16,4,0,0,0,0,1,0,1,0,0.4757,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,13380,397.8196,0.241534,16,0.4757,4,0.1189,4,54,1.6056,17480,13088,389.1378,0.283348,16550,NULL,362,318,44,24,20,10.7631,4208,5019,84,3557,4906,100,651,113,-16,6478,8335,143,5775,8116,164,703,219,-21
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,4,Blue,bot,Teddy,T1,Kalista,Yuumi,Sett,Karma,Ornn,Wukong,2018,1,4,0,3,16,4,0,0,0,0,0,0,0,0,0.4757,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,9708,288.6422,0.175247,29,0.8622,12,0.3568,4,68,2.0218,16220,11828,351.6749,0.256069,15350,NULL,396,318,78,36,18,11.774,3426,3129,88,3317,3321,92,109,-192,-4,5277,5628,143,5244,5954,154,33,-326,-11
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,5,Blue,sup,Kuri,T1,Blitzcrank,Yuumi,Sett,Karma,Ornn,Wukong,2018,1,0,2,5,16,4,0,0,0,0,0,0,0,0,0.4757,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3083,91.665,0.0556538,68,2.0218,6,0.1784,18,86,2.557,7273,2881,85.6591,0.0623667,6700,NULL,24,24,0,0,0,0.7136,2059,2259,11,2137,2831,17,-78,-572,-6,2885,2908,15,3135,3804,25,-250,-896,-10
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,6,Red,top,DuDu,Hanwha Life Esports,Mordekaiser,Varus,Ezreal,LeBlanc,Nautilus,Aatrox,2018,0,0,9,1,4,16,0,0,0,0,0,0,0,1,0.1189,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,11629,345.7582,0.309019,16,0.4757,4,0.1189,7,27,0.8028,10534,6142,182.6165,0.208105,9975,NULL,250,243,7,2,0,7.4331,3112,4192,77,4531,4320,70,-1419,-128,7,4665,6718,114,6084,6668,115,-1419,50,-1
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,7,Red,jng,CaD,Hanwha Life Esports,Trundle,Varus,Ezreal,LeBlanc,Nautilus,Aatrox,2018,0,1,3,3,4,16,0,0,0,0,0,0,0,0,0.1189,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1256,37.3439,0.0333759,16,0.4757,19,0.5649,22,44,1.3082,8123,3731,110.9316,0.126411,8060,NULL,127,37,90,44,15,3.776,2679,2529,50,3261,3056,54,-582,-527,-4,4318,3956,73,5241,5535,97,-923,-1579,-24
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,8,Red,mid,Mireu,Hanwha Life Esports,Syndra,Varus,Ezreal,LeBlanc,Nautilus,Aatrox,2018,0,1,3,1,4,16,0,0,0,0,0,0,0,0,0.1189,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,11152,331.5758,0.296344,15,0.446,6,0.1784,8,30,0.892,11761,7369,219.0981,0.249681,11250,NULL,310,297,13,10,0,9.217,3557,4906,100,4208,5019,84,-651,-113,16,5775,8116,164,6478,8335,143,-703,-219,21
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,9,Red,bot,Viper,Hanwha Life Esports,Aphelios,Varus,Ezreal,LeBlanc,Nautilus,Aatrox,2018,0,2,0,1,4,16,0,0,0,0,0,0,0,0,0.1189,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,12641,375.8474,0.335911,18,0.5352,26,0.773,9,49,1.4569,14393,10001,297.3538,0.338864,13025,NULL,417,382,35,27,0,12.3984,3317,3321,92,3426,3129,88,-109,192,4,5244,5954,154,5277,5628,143,-33,326,11
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,10,Red,sup,Lehends,Hanwha Life Esports,Thresh,Varus,Ezreal,LeBlanc,Nautilus,Aatrox,2018,0,0,1,3,4,16,0,0,0,0,0,0,0,0,0.1189,0.5946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,954,28.3647,0.0253508,63,1.8731,16,0.4757,22,99,2.9435,6663,2271,67.5223,0.0769399,5850,NULL,42,42,0,0,0,1.2488,2137,2831,17,2059,2259,11,78,572,6,3135,3804,25,2885,2908,15,250,896,10
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,100,Blue,team,,T1,,Yuumi,Sett,Karma,Ornn,Wukong,2018,1,16,4,25,16,4,0,0,0,0,1,NULL,NULL,NULL,0.4757,0.5946,0,4,6,2,3,0,2,0,0,2,0,0,2,0,1,1,0,1,11,1,1,1,3,0,55396,1647.0565,NULL,174,5.1734,63,1.8731,39,375,11.1497,68151,46189,1373.3102,NULL,63658,0.2772,NULL,968,307,152,87,37.9088,17485,17783,307,14802,17779,336,2683,4,-29,25965,29074,513,23137,28548,530,2828,526,-17
ESPORTSTMNT01/1415502,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415502?gameHash=f936ac5a6ca18533,LCK,2020-2,6/20/2020 10:59,1,10.11,200,Red,team,,Hanwha Life Esports,,Varus,Ezreal,LeBlanc,Nautilus,Aatrox,2018,0,4,16,9,4,16,0,0,0,0,0,NULL,NULL,NULL,0.1189,0.5946,1,6,4,3,2,1,1,0,1,3,0,0,0,2,0,0,1,0,1,11,0,0,0,3,37632,1118.89,NULL,128,3.8057,71,2.111,68,249,7.4034,51474,29512,877.4628,NULL,48160,-0.2772,NULL,1001,145,83,15,34.0733,14802,17779,336,17485,17783,307,-2683,-4,29,23137,28548,530,25965,29074,513,-2828,-526,17
ESPORTSTMNT01/1415524,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415524?gameHash=6f1a929e9c4e2d5b,PCS,2020-2,6/20/2020 11:32,1,10.11,1,Blue,top,Rockky,Nova Esports,Aatrox,Trundle,Nidalee,Kalista,LeBlanc,Karma,2241,0,2,2,1,6,14,0,0,0,0,0,0,0,1,0.1606,0.5355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,8011,214.4846,0.157523,16,0.4284,7,0.1874,3,34,0.9103,12947,8100,216.8675,0.235926,13175,NULL,295,263,32,20,4,7.8983,2783,3897,65,3423,4569,73,-640,-672,-8,4646,6904,128,5052,7586,119,-406,-682,9
ESPORTSTMNT01/1415524,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415524?gameHash=6f1a929e9c4e2d5b,PCS,2020-2,6/20/2020 11:32,1,10.11,2,Blue,jng,Ryan,Nova Esports,Graves,Trundle,Nidalee,Kalista,LeBlanc,Karma,2241,0,2,3,3,6,14,0,0,0,0,0,0,0,0,0.1606,0.5355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,15289,409.344,0.300633,16,0.4284,17,0.4552,15,67,1.7938,11793,6946,185.9705,0.202313,11550,NULL,228,43,185,108,29,6.1044,3033,3331,67,3005,3007,53,28,324,14,4390,4867,93,4389,4516,82,1,351,11
ESPORTSTMNT01/1415524,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415524?gameHash=6f1a929e9c4e2d5b,PCS,2020-2,6/20/2020 11:32,1,10.11,3,Blue,mid,G4,Nova Esports,Orianna,Trundle,Nidalee,Kalista,LeBlanc,Karma,2241,0,1,3,4,6,14,0,0,0,0,0,0,0,0,0.1606,0.5355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,17845,477.7778,0.350893,17,0.4552,6,0.1606,7,34,0.9103,12953,8106,217.0281,0.236101,12225,NULL,303,269,34,25,6,8.1124,3518,4850,99,3350,4901,94,168,-51,5,5297,7672,153,5275,8048,153,22,-376,0
ESPORTSTMNT01/1415524,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415524?gameHash=6f1a929e9c4e2d5b,PCS,2020-2,6/20/2020 11:32,1,10.11,4,Blue,bot,Coldenfeet,Nova Esports,Ashe,Trundle,Nidalee,Kalista,LeBlanc,Karma,2241,0,0,3,3,6,14,0,0,0,0,0,0,0,0,0.1606,0.5355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,6822,182.6506,0.134143,15,0.4016,14,0.3748,10,45,1.2048,13739,8892,238.0723,0.258995,12950,NULL,334,314,20,20,0,8.9424,3084,3132,77,3147,2593,79,-63,539,-2,4881,5292,125,5015,4554,127,-134,738,-2
ESPORTSTMNT01/1415524,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415524?gameHash=6f1a929e9c4e2d5b,PCS,2020-2,6/20/2020 11:32,1,10.11,5,Blue,sup,PoP,Nova Esports,Thresh,Trundle,Nidalee,Kalista,LeBlanc,Karma,2241,0,1,3,1,6,14,0,0,0,0,0,0,0,0,0.1606,0.5355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2889,77.3494,0.0568075,52,1.3922,5,0.1339,13,69,1.8474,7136,2289,61.2851,0.0666659,6525,NULL,32,32,0,0,0,0.8568,2013,2124,11,2047,2593,11,-34,-469,0,3224,3778,22,3054,3550,16,170,228,6
ESPORTSTMNT01/1415524,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415524?gameHash=6f1a929e9c4e2d5b,PCS,2020-2,6/20/2020 11:32,1,10.11,6,Red,top,Hanabi,PSG Talon,Ornn,Varus,Sett,Syndra,Kayle,Mordekaiser,2241,1,1,1,4,14,6,0,0,0,0,1,1,0,0,0.3748,0.5355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,15144,405.4618,0.203373,19,0.5087,7,0.1874,6,39,1.0442,12911,8064,215.9036,0.185913,12250,NULL,250,246,4,4,0,6.6934,3423,4569,73,2783,3897,65,640,672,8,5052,7586,119,4646,6904,128,406,682,-9
